Schousboe,Gustav A. Schousboe,"Bloomfield Station, New Brunswick",Order of Canada
Schreyer,Edward Schreyer,"Winnipeg, Manitoba",Order of Canada
Schreyer,Lily Schreyer,"Winnipeg, Manitoba",Order of Canada
Schulich,Seymour Schulich,"Willowdale, Ontario",Order of Canada
Schull,Joseph Schull,"Rosemere, Quebec",Order of Canada
Schulman,Ann Louise Schulman,"Saskatoon, Saskatchewan",Order of Canada
Schurman,Paul Hudson Schurman,"Summerside, Prince Edward Island",Order of Canada
Schuyler,Linda Schuyler,"Toronto, Ontario",Order of Canada
Schwartz,Gerald W. Schwartz,"Toronto, Ontario",Order of Canada
Schwartz,Irving Schwartz,"Sydney, Nova Scotia",Order of Canada
Scott,Anthony Dalton Scott,"Vancouver, British Columbia",Order of Canada
Scott,Barbara Scott,"Calgary, Alberta",Order of Canada
Scott,Dennis George Scott,"Penhold, Alberta",Order of Canada
Scott,Donna M. Scott,"Niagara-on-the-Lake, Ontario",Order of Canada
Scott,Edward W. Scott,"Toronto, Ontario",Order of Canada
Scott,Francis R. Scott,"Westmount, Quebec",Order of Canada
Scott,Graham Wilson Shatford Scott,"Toronto, Ontario",Order of Canada
Scott,Ian Gilmour Scott,"Toronto, Ontario",Order of Canada
Scott,Jacquelyn Thayer Scott,"East Bay, Nova Scotia",Order of Canada
Scott,Marianne Florence Scott,"Ottawa, Ontario",Order of Canada
Scott,Michael D. Scott,"Toronto, Ontario",Order of Canada
Scott,Reginald Lorne Scott,"Indian Head, Saskatchewan",Order of Canada
Scott-King,Barbara Ann Scott-King,"Amelia Island, Florida",Order of Canada
Scow,Alfred John Scow,"Vancouver, British Columbia",Order of Canada
Scranton,Charles S. Scranton,"Stratford, Prince Edward Island",Order of Canada
Scriver,Charles Robert Scriver,"Montreal  West, Quebec",Order of Canada
Scudder,Geoffrey G.E. Scudder,"Vancouver, British Columbia",Order of Canada
Seaborn,J. Blair Seaborn,"Ottawa, Ontario",Order of Canada
Seagrim,Herbert W. Seagrim,"Baie d'Urfé, Quebec",Order of Canada
Seal,Barbara Seal,"Hampstead, Quebec",Order of Canada
Sealey,Norma L. Sealey,"Sidney, British Columbia",Order of Canada
Sealy,Joseph A. Sealy,"Toronto, Ontario",Order of Canada
Seaman,Daryl Kenneth Seaman,"Calgary, Alberta",Order of Canada
Searle,David Harry Searle,"North Saanich, British Columbia",Order of Canada
Sears,Leo Bernard Sears,"Mabou, Nova Scotia",Order of Canada
Sebestyen,Edmund Alexander Sebestyen,"Saskatoon, Saskatchewan",Order of Canada
Secord,Lloyd Calvin Secord,"Toronto, Ontario",Order of Canada
Sedgwick,Joseph Sedgwick,"Toronto, Ontario",Order of Canada
Seeman,Mary V. Seeman,"Toronto, Ontario",Order of Canada
Seeman,Philip Seeman,"Toronto, Ontario",Order of Canada
Segal,Alvin Cramer Segal,"Montréal, Quebec",Order of Canada
Segal,Hugh Segal,"Kingston, Ontario",Order of Canada
Segal,Joseph Segal,"Vancouver, British Columbia",Order of Canada
Segal,Sydney Segal,"Vancouver, British Columbia",Order of Canada
Segal-Bronstein,Naomi Segal-Bronstein,"Val Morin, Quebec",Order of Canada
Seguin,Fernand Seguin,"St-Charles-sur-Richelieu, Quebec",Order of Canada
Séguin,Jeannine Séguin,"Cornwall, Ontario",Order of Canada
Séguin,Roger Nantel Séguin,"Ottawa, Ontario",Order of Canada
Seidah,Nabil G. Seidah,"Montréal, Quebec",Order of Canada
Seigel,Harold Oaser Seigel,"North York, Ontario",Order of Canada
Seillier,Daniel Seillier,"Montréal, Quebec",Order of Canada
Selye,Hans Selye,"Montréal, Quebec",Order of Canada
Semkiw,Elizabeth Suzanne Semkiw,"Winnipeg, Manitoba",Order of Canada
Senda,Yoshio Senda,"Lethbridge, Alberta",Order of Canada
Setlakwe,Raymond C. Setlakwe,"Thetford Mines, Quebec",Order of Canada
Sévigny,Pierre A. Sévigny,"Montréal, Quebec",Order of Canada
Sewell,John Sewell,"Toronto, Ontario",Order of Canada
Sewid,James Sewid,"Campbell River, British Columbia",Order of Canada
Shack,Sybil Shack,"Winnipeg, Manitoba",Order of Canada
Shadbolt,Doris Shadbolt,"North Burnaby, British Columbia",Order of Canada
Shadbolt,Jack L. Shadbolt,"North Burnaby, British Columbia",Order of Canada
Shaffer,Paul Shaffer,"Bedford, NY",Order of Canada
Shales,Marie Ada Shales,"Perth Road Village, Ontario",Order of Canada
Shannon,David William Shannon,"Thunder Bay, Ontario",Order of Canada
Shannon,Kathleen Shannon,"Montréal, Quebec",Order of Canada
Shapiro,Benjamin Shapiro,"Ottawa, Ontario",Order of Canada
Shapiro,Bernard Shapiro,"Montreal, Quebec",Order of Canada
Shapiro,Evelyn Shapiro,"Winnipeg, Manitoba",Order of Canada
Shapiro,Jack Rae Shapiro,"Toronto, Ontario",Order of Canada
Sharp,Isadore Sharp,"Toronto, Ontario",Order of Canada
Sharp,Mitchell Sharp,"Ottawa, Ontario",Order of Canada
Sharpe,Anna Wilson Sharpe,"Ottawa, Ontario",Order of Canada
Sharpe,C. Richard Sharpe,"Mississauga, Ontario",Order of Canada
Sharzer,Shirley Sharzer,"Gloucester, Ontario",Order of Canada
Shaver,Donald McQ. Shaver,"Cambridge, Ontario",Order of Canada
Shaw,Allan C. Shaw,"Halifax, Nova Scotia",Order of Canada
Shaw,George O. Shaw,"Richmond, British Columbia",Order of Canada
Shaw,JR Shaw,"Calgary, Alberta",Order of Canada
Shaw,Lloyd R. Shaw,"Halifax, Nova Scotia",Order of Canada
Shaw,Ralph Lester Shaw,"Courtenay, British Columbia",Order of Canada
Shaw,Robert F. Shaw,"Montréal, Quebec",Order of Canada
Shaw,Walter R. Shaw,"Charlottetown, Prince Edward Island",Order of Canada
Shay,Jennifer Mary Shay,E. Yorks,Order of Canada
Sheardown,John V. Sheardown,"Ottawa, Ontario",Order of Canada
Sheardown,Zena Kahn Sheardown,"Ottawa, Ontario",Order of Canada
Shearer,Archibald R. Shearer,"Burlington, Ontario",Order of Canada
Shebeski,Leonard H. Shebeski,"Victoria, British Columbia",Order of Canada
Shemilt,Leslie W. Shemilt,"Hamilton, Ontario",Order of Canada
Shenkman-Smith,Belle Shenkman-Smith,London,Order of Canada
Shenstone,Michael Shenstone,"Ottawa, Ontario",Order of Canada
Shepard,Michael Perry Shepard,"Victoria, British Columbia",Order of Canada
Sheppard,John G. Sheppard,"Hamilton, Ontario",Order of Canada
Sherman,E. Marion Sherman,"Prince Albert, Saskatchewan",Order of Canada
Sherman,Joseph Howard Sherman,"Charlottetown, Prince Edward Island",Order of Canada
Shields,Carol Shields,"Victoria, British Columbia",Order of Canada
Shields,George Leslie Shields,"Toronto, Ontario",Order of Canada
Shields,Kenneth William Daniel Shields,"Victoria, British Columbia",Order of Canada
Shields,T. Clayton Shields,"Stratford, Ontario",Order of Canada
Shimizu,Henry J. Shimizu,"Victoria, British Columbia",Order of Canada
Shimizu,Hide H. Shimizu,"Toronto, Ontario",Order of Canada
Shingles,Helene Shingles,"Sarnia, Ontario",Order of Canada
Shoctor,Joseph Harvey Shoctor,"Edmonton, Alberta",Order of Canada
Shook,Laurence Kennedy Shook,"Toronto, Ontario",Order of Canada
Short,Martin Hayter Short,"Rosseau, Ontario",Order of Canada
Shoyama,Thomas Kunito Shoyama,"Victoria, British Columbia",Order of Canada
Shrum,Gordon M. Shrum,"Vancouver, British Columbia",Order of Canada
Shulman,Morton Shulman,"Toronto, Ontario",Order of Canada
Shumiatcher,Morris C. Shumiatcher,"Regina, Saskatchewan",Order of Canada
Shuster,Frank Shuster,"Toronto, Ontario",Order of Canada
Sias,Josephine (Josie) Sias,"Haines Junction, Yukon",Order of Canada
Siblin,Herbert E. Siblin,"Westmount, Quebec",Order of Canada
Siddiqui,Haroon Siddiqui,"Toronto, Ontario",Order of Canada
Sidney,Angela Sidney,"Tagish, Yukon",Order of Canada
Sieppert,Norma Jill Sieppert,"Calgary, Alberta",Order of Canada
Sifton,Michael C. Sifton,"Markham, Ontario",Order of Canada
Sigfusson,Svein Sigfusson,"Winnipeg, Manitoba",Order of Canada
Silcox,David P. Silcox,"Toronto, Ontario",Order of Canada
Simard,René Simard,"Montréal, Quebec",Order of Canada
Siminovitch,Louis Siminovitch,"Toronto, Ontario",Order of Canada
Simmonds,Robert H. Simmonds,"Ottawa, Ontario",Order of Canada
Simon,Mary J. May Simon,"Ottawa, Ontario",Order of Canada
Simon,Sarah Simon,"Fort McPherson, Northwest Territories",Order of Canada
Simonds,Guy Simonds,"Toronto, Ontario",Order of Canada
Simone,Andrew Alexander Simone,"Toronto, Ontario",Order of Canada
Simone,Joan Simone,"Toronto, Ontario",Order of Canada
Simoneau,Léopold Simoneau,"Victoria, British Columbia",Order of Canada
Simoneau,Roch Simoneau,"Victoriaville, Quebec",Order of Canada
Simons,Jennifer Simons,"Vancouver, British Columbia",Order of Canada
Simpson,Allan J. Simpson,"Winnipeg, Manitoba",Order of Canada
Simpson,Bernard Simpson,"Vancouver, British Columbia",Order of Canada
Simpson,Edith Child Rowles Simpson,"Saskatoon, Saskatchewan",Order of Canada
Simpson,Jeffrey Simpson,"Ottawa, Ontario",Order of Canada
Simpson,Norman M. Simpson,"Alliston, Ontario",Order of Canada
Simpson,Sandra Simpson,"Pointe Claire, Quebec",Order of Canada
Sinclair,Adelaide Sinclair,"Ottawa, Ontario",Order of Canada
Sinclair,Gordon Sinclair,"Toronto, Ontario",Order of Canada
Sinclair,Hugh Sinclair,"Brandon, Manitoba",Order of Canada
Sinclair,Ian D. Sinclair,"Oakville, Ontario",Order of Canada
Sinclair,Lister S. Sinclair,"Oakville, Ontario",Order of Canada
Sinclair,William M. Sinclair,"Huntsville, Ontario",Order of Canada
Singer,Peter Alexander Singer,"Toronto, Ontario",Order of Canada
Singleton,Geoffrey Gordon Singleton,"Niagara Falls, Ontario",Order of Canada
Sinn,Margaret Sinn,"Sunrise, Florida",Order of Canada
Sioui,Éléonore Tecumseh Sioui,"Wandake, Quebec",Order of Canada
Siren,Paul Siren,"Toronto, Ontario",Order of Canada
Sirois,Charles Sirois,"Montréal, Quebec",Order of Canada
Sirois,Raymond E. Sirois,"Rimouski, Quebec",Order of Canada
Skvorecky,Josef Skvorecky,"Toronto, Ontario",Order of Canada
Slade,Gordon C. Slade,"Mount Pearl, Newfoundland and Labrador",Order of Canada
Slaight,Allan Slaight,"Toronto, Ontario",Order of Canada
Slater,Robert W. Slater,"Ottawa, Ontario",Order of Canada
Slemon,Gordon Richard Slemon,"Don Mills, Ontario",Order of Canada
Sloan,Harriet (Hallie) J. Sloan,"Ottawa, Ontario",Order of Canada
Sloane,Frederick Earle Sloane,"Edmonton, Alberta",Order of Canada
Sloman,Cela Sloman,"Clinton, Ontario",Order of Canada
Smallboy,Robert Smallboy,"Edmonton, Alberta",Order of Canada
Smallwood,Joseph R. Smallwood,"Roache's Line, Newfoundland and Labrador",Order of Canada
Smart,Patricia Smart,"Ottawa, Ontario",Order of Canada
Smillie,Ian Smillie,"Ottawa, Ontario",Order of Canada
Smirnoff,Wladimir Smirnoff,"Sainte-Foy, Quebec",Order of Canada
Smith,Arnold Cantwell Smith,"Toronto, Ontario",Order of Canada
Smith,Arthur R. Smith,"Calgary, Alberta",Order of Canada
Smith,Ascher I. Smith,"Burnaby, British Columbia",Order of Canada
Smith,David Smith,"Ottawa, Ontario",Order of Canada
Smith,David Chadwick Smith,"Kingston, Ontario",Order of Canada
Smith,Dennis C. Smith,"Collingwood, Ontario",Order of Canada
Smith,Donald James Smith,"London, Ontario",Order of Canada
Smith,Donalda Smith,"Vancouver, British Columbia",Order of Canada
Smith,Douglas A. Smith,"Gore Bay, Ontario",Order of Canada
Smith,Eldon Raymond Smith,"Calgary, Alberta",Order of Canada
Smith,Elijah E. Smith,"Whitehorse, Yukon",Order of Canada
Smith,Elvie Lawrence Smith,"St. Lambert, Quebec",Order of Canada
Smith,Ernest Alvia (Smokey) Smith,"Vancouver, British Columbia",Order of Canada
Smith,Gordon A. Smith,"West Vancouver, British Columbia",Order of Canada
Smith,Graham Smith,"Delta, British Columbia",Order of Canada
Smith,Hank Smith,"Edmonton, Alberta",Order of Canada
Smith,I. Norman Smith,"Ottawa, Ontario",Order of Canada
Smith,Ian C. P. Smith,"Winnipeg, Manitoba",Order of Canada
Smith,James M. Smith,"Whitehorse, Yukon",Order of Canada
Smith,John N. Smith,"Montréal, Quebec",Order of Canada
Smith,Jori Smith,"Montréal, Quebec",Order of Canada
Smith,Lois Smith,"Sechelt, British Columbia",Order of Canada
Smith,Margaret Smith,"North Bay, Ontario",Order of Canada
Smith,Michael Smith,"Vancouver, British Columbia",Order of Canada
Smith,Michael J. Smith,"Toronto, Ontario",Order of Canada
Smith,Muriel Smith,"Winnipeg, Manitoba",Order of Canada
Smith,Peter  R. Smith,"Mississauga, Ontario",Order of Canada
Smith,Reimer M. Smith,"Edmonton, Alberta",Order of Canada
Smith,Shirlee Anne Smith,"Winnipeg, Manitoba",Order of Canada
Smith,Steve Smith,"Hamilton, Ontario",Order of Canada
Smith,Stuart Allen Smith,"Ottawa, Ontario",Order of Canada
Smith,Thomas H. Smith,"West Vancouver, British Columbia",Order of Canada
Smith,Tricia Smith,"Vancouver, British Columbia",Order of Canada
Smith,Wilfred Cantwell Smith,"Ottawa, Ontario",Order of Canada
Smith,Wilfred I. Smith,"Ottawa, Ontario",Order of Canada
Smitheram,Henry A. Smitheram,"Keremeos, British Columbia",Order of Canada
Smithers,Fred Smithers,"Dartmouth, Nova Scotia",Order of Canada
Snell,Bernard Snell,"Edmonton, Alberta",Order of Canada
Snelling,Deryk Snelling,"Nanoose Bay, British Columbia",Order of Canada
Sniderman,Samuel Sniderman,"Toronto, Ontario",Order of Canada
Snow,Gérard Snow,"Moncton, New Brunswick",Order of Canada
Snow,Michael Snow,"Toronto, Ontario",Order of Canada
Snow,Thomas Eric D'Oyly Snow,"Fredericton, New Brunswick",Order of Canada
Snyder,Harold Snyder,"Stanstead, Quebec",Order of Canada
Sobey,David F. Sobey,"Stellarton, Nova Scotia",Order of Canada
Sobey,Frank H. Sobey,"New Glasgow, Nova Scotia",Order of Canada
Soden,James A. Soden,"Toronto, Ontario",Order of Canada
Solandt,Omond M. Solandt,"Bolton, Ontario",Order of Canada
Solomon,George Charles Solomon,"Regina, Saskatchewan",Order of Canada
Solomon,Samuel Solomon,"Westmount, Quebec",Order of Canada
Somers,Harry S. Somers,"Toronto, Ontario",Order of Canada
Somers,Hugh J. Somers,"Antigonish, Nova Scotia",Order of Canada
Somerville,Janet Somerville,"Toronto, Ontario",Order of Canada
Sonenberg,Nahum Sonenberg,"Cote St-Luc,, Quebec",Order of Canada
Sood,Brijendra K. Sood,"Calgary, Alberta",Order of Canada
Sorestad,Glen Sorestad,"Saskatoon, Saskatchewan",Order of Canada
Sosa,Raoul Sosa,"Montréal, Quebec",Order of Canada
Sourkes,Theodore Lionel Sourkes,"Westmount, Quebec",Order of Canada
Souster,Raymond Souster,"Toronto, Ontario",Order of Canada
South,A. Gordon South,"Melfort, Saskatchewan",Order of Canada
Southam,Ann Southam,"Toronto, Ontario",Order of Canada
Southam,Gordon Hamilton Southam,"Ottawa, Ontario",Order of Canada
Southam,Jean MacMillan Southam,"Vancouver, British Columbia",Order of Canada
Southern,Margaret E. Southern,"Calgary, Alberta",Order of Canada
Southern,Ronald D. Southern,"Calgary, Alberta",Order of Canada
Spalding,Jeffrey Spalding,"Calgary, Alberta",Order of Canada
Spankie,Donald Frederick Spankie,"Vancouver, British Columbia",Order of Canada
Sparrow,Herbert O. Sparrow,"North Battleford, Saskatchewan",Order of Canada
Speaker,Raymond A. Speaker,"Enchant, Alberta",Order of Canada
Speakman,John S. Speakman,"Toronto, Ontario",Order of Canada
Spearing,Edwin A. Spearing,"Pointe-Claire, Quebec",Order of Canada
Speirs,J. Murray Speirs,"Pickering, Ontario",Order of Canada
Spence,Ahab Spence,"Regina, Saskatchewan",Order of Canada
Spence,Matthew W. Spence,"Edmonton, Alberta",Order of Canada
Spence,Wishart Flett Spence,"Ottawa, Ontario",Order of Canada
Spencer,Mary Eileen Spencer,"Edmonton, Alberta",Order of Canada
Spencer,Michael Desbois Spencer,"Montréal, Quebec",Order of Canada
Sperry,John R. Sperry,"Yellowknife, Northwest Territories",Order of Canada
Spicer,Anne Spicer,"Victoria, British Columbia",Order of Canada
Spicer,Erik John Spicer,"Ottawa, Ontario",Order of Canada
Spicer,Keith Spicer,Paris,Order of Canada
Spinelli,E. Noël Spinelli,"Lachine, Quebec",Order of Canada
Spinks,John W.T. Spinks,"Saskatoon, Saskatchewan",Order of Canada
Spitzig,Lawrence Spitzig,Kuala Lumpur,Order of Canada
Splane,Richard Beverley Splane,"Vancouver, British Columbia",Order of Canada
Splane,Verna Huffman Splane,"Vancouver, British Columbia",Order of Canada
Spohr,Arnold Spohr,"Winnipeg, Manitoba",Order of Canada
Spremo,Boris Spremo,"Toronto, Ontario",Order of Canada
Springate,George P.G. Springate,"Pierrefonds, Quebec",Order of Canada
Sproule,Brian J. Sproule,"Edmonton, Alberta",Order of Canada
Spry,Graham Spry,"Ottawa, Ontario",Order of Canada
Spry,Irene Mary Spry,"Ottawa, Ontario",Order of Canada
Squires,Gerald Squires,"Holyrood, Newfoundland and Labrador",Order of Canada
Squires,Raymond  G. Squires,"St. Anthony, Newfoundland and Labrador",Order of Canada
St-Germain,Guy St-Germain,"Outremont, Quebec",Order of Canada
St-Jean,Claude St-Jean,"Montréal, Quebec",Order of Canada
St-Laurent,Louis S. St-Laurent,"Québec, Quebec",Order of Canada
St-Onge,Denis A. St-Onge,"Ottawa, Ontario",Order of Canada
St-Pierre,Eric St-Pierre,"Ste-Madeleine, Quebec",Order of Canada
St-Pierre,Jacques St-Pierre,"Côte-Saint-Luc, Quebec",Order of Canada
St-Pierre,Juliette A. St-Pierre,"Montréal, Quebec",Order of Canada
Stacey,Charles P. Stacey,"Toronto, Ontario",Order of Canada
Staebler,Edna Staebler,"Waterloo, Ontario",Order of Canada
Staines,David Staines,"Ottawa, Ontario",Order of Canada
Staines,Mavis Staines,"Toronto, Ontario",Order of Canada
Stairs,Denis Stairs,"Halifax, Nova Scotia",Order of Canada
Stallworthy,Henry W. Stallworthy,"Comox, British Columbia",Order of Canada
Stanczykowski,Casimir G. Stanczykowski,"Westmount, Quebec",Order of Canada
Stanfield,F. Thomas Stanfield,"Truro, Nova Scotia",Order of Canada
Stanford,James M. Stanford,"Calgary, Alberta",Order of Canada
Stangl,Joseph C. Stangl,"Winnipeg, Manitoba",Order of Canada
Stank,Alain Stanké,"Montréal, Quebec",Order of Canada
Stanley,George F.G. Stanley,"Sackville, New Brunswick",Order of Canada
Stanton,John Stanton,"Edmonton, Alberta",Order of Canada
Stark,Ethel Stark,"Montréal, Quebec",Order of Canada
Starowicz,Mark Starowicz,"Toronto, Ontario",Order of Canada
Starr,Percy Starr,"Klemtu, British Columbia",Order of Canada
Staryk,Steven Staryk,"Toronto, Ontario",Order of Canada
Staseson,Gordon Wesley Staseson,"Regina, Saskatchewan",Order of Canada
Statten,Taylor Statten,"Toronto, Ontario",Order of Canada
Stavro,Steve A. Stavro,"Toronto, Ontario",Order of Canada
Steadward,Robert Daniel Steadward,"Edmonton, Alberta",Order of Canada
Stearn,John Stearn,"Victoria, British Columbia",Order of Canada
Stebbins,Joan Stebbins,"Lethbridge, Alberta",Order of Canada
Stechishin,Savella Stechishin,"Saskatoon, Saskatchewan",Order of Canada
Steele,Harry R. Steele,"Dartmouth, Nova Scotia",Order of Canada
Steele,Phyllis L. Steele,"Balcarres, Saskatchewan",Order of Canada
Steele,Richard M. Steele,"Mahone Bay, Nova Scotia",Order of Canada
Steen,David L. Steen,"Ottawa, Ontario",Order of Canada
Steer,George Steer,"Edmonton, Alberta",Order of Canada
Stefansson,Baldur R. Stefansson,"Winnipeg, Manitoba",Order of Canada
Stein,Janice Gross Stein,"Toronto, Ontario",Order of Canada
Steinberg,H. Arnold Steinberg,"Montréal, Quebec",Order of Canada
Steinberg,Sam Steinberg,"Westmount, Quebec",Order of Canada
Steinhauer,Ralph G. Steinhauer,"Brosseau, Alberta",Order of Canada
Steinkopf,Maitland B. Steinkopf,"Winnipeg, Manitoba",Order of Canada
Steinmann,André Steinmann,"Cap-de-la-Madeleine, Quebec",Order of Canada
Stelck,Charles Richard Stelck,"Edmonton, Alberta",Order of Canada
Stensrud,Howard J. Stensrud,"Saskatoon, Saskatchewan",Order of Canada
Stephens,Robert O. Stephens,"Warkworth, Ontario",Order of Canada
Stephenson,Bette M. Stephenson,"Richmond Hill, Ontario",Order of Canada
Stephenson,Carol Stephenson,"London, Ontario",Order of Canada
Stephenson,William S. Stephenson,Paget N.,Order of Canada
Stern,Abraham Stern,"Hampstead, Quebec",Order of Canada
Stern,Max Stern,"Montréal, Quebec",Order of Canada
Sterndale-Bennett,Ernest G. Sterndale-Bennett,"Vancouver, British Columbia",Order of Canada
Stetson,Kent Stetson,"Montreal, Quebec",Order of Canada
Stevens,David Stevens,"Lunenburg, Nova Scotia",Order of Canada
